Burger,Fries,Cola,Shake,Chicken Nuggets,Salad,Ice Cream,Coffee,Tea,Smoothie,Onion Rings,Cheese Sticks,Pasta,Soup,Grilled Sandwich,Wrap,Muffin,Donut,Brownie,Water,Transaction_ID
0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1444
0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1445
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1446
0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1447
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1448
1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1449
0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1450
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1451
1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1452
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1453
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1454
0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1455
1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1456
1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1457
1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1458
1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1459
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1460
0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1461
0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1462
0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1463
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1464
0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1465
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1466
0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1467
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1468
0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1469
0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1470
0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1471
0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1472
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1473
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1474
0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1475
1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1476
0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1477
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1478
0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1479
1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1480
0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1481
0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1482
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1483
0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1484
0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1485
0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1486
0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1487
0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1488
1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1489
0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1490
1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1491
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1492
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1493
0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1494
1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1495
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1496
0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1497
1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1498
0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1499
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1500
0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1501
1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1502
0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1503
0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1504
1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1505
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506
0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1507
1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1508
0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1509
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1510
1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1511
1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1512
1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1513
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1514
0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1515
1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1516
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1517
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1518
1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1519
0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1520
1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1521
1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1522
0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1523
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1524
1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1525
1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1526
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1527
1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1528
0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1529
0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1530
0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1531
0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1532
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1534
1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1535
1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1536
0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1537
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1538
1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1539
0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1540
1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1541
0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1542
1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1543
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1544
0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1545
1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1546
0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1547
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1548
1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1549
1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1550
0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1551
0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1552
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1553
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1554
1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1555
0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1556
1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1557
0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1558
0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1559
0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1560
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1561
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1562
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1563
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1564
0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1565
0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1566
0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1567
1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1568
1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1569
1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1570
0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1571
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1572
0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1573
0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1574
0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1575
0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1576
1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1577
0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1578
0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1579
1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1580
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581
0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1582
1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1583
0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1584
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1585
0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1586
0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1587
0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1588
1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1589
1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1590
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1591
0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1592
0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1593
0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1594
0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1595
0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1596
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1597
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1598
1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1599
1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1600
0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1601
0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1602
0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1603
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1604
1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1605
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1606
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1607
0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1608
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1609
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1610
1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1611
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1612
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1613
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1614
0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1615
0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1616
1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1617
1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1618
1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1619
0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1620
0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1621
0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1622
0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1623
1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1624
0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1625
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1626
0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1627
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1628
0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1629
1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1630
1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1631
0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1632
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1633
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1634
1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1635
0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1636
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1637
0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1638
0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1639
0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1640
0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1641
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1642
0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1643
1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1644
0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1645
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1646
1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1647
0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1648
1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1649
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1650
0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1651
1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1652
1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1653
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1654
1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1655
0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1656
1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1657
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1658
0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1659
0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1660
0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1661
0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1662
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1663
0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1664
0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1665
0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1666
0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1667
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1668
0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1669
0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1670
0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1671
0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1672
0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1673
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1674
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1675
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1676
0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1677
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1678
0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1679
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1680
1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1681
0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1682
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1683
0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1684
0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1685
1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1686
0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1687
0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1688
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1689
1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1690
0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1691
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1692
0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1693
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1694
0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1695
0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1696
1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1697
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1698
0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1699
1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1700
0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1701
1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1702
1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1703
0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1704
1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1705
0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1706
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1707
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1708
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1709
0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1710
0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1711
0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1712
0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1713
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1714
0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1715
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1716
0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1717
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1718
0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1719
0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1720
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1721
0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1722
0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1723
0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1724
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1725
0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1726
0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1727
0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1728
1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1729
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1730
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1731
0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1732
1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1733
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1734
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1735
0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1736
0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1737
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1738
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1739
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1740
0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1741
0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1742
1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1743
1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1744
1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1745
1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1746
0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1747
1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1748
0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1749
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1750
0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1751
0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1752
1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1753
0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1754
0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1755
1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1756
0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1757
0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1758
1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1759
0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1760
1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1761
1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1762
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1763
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1764
0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1765
